CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
442,104110022202600010,202600010,2026-06-14,66,22,1,2,2,2,3,11,2026-06-12 00:00:00,2026-06-13 00:00:00,2026-06-14 00:00:00,13.252009622954391,74.70570819423105,House Theft reported under rural limits of Udupi. Modus operandi: lock breaking.
443,104100019202500004,202500004,2025-11-27,57,19,1,1,6,12,2,,2025-11-24 00:00:00,2025-11-25 00:00:00,2025-11-27 00:00:00,13.397860726369172,77.10822503434512,Drug Trafficking reported under city limits of Tumakuru. Modus operandi: hostel supply.
444,104030006202500004,202500004,2025-03-10,17,6,1,1,2,5,1,,2025-03-10 00:00:00,2025-03-11 00:00:00,2025-03-10 00:00:00,12.849073772750236,74.9275606422862,Robbery reported under rural limits of Dakshina Kannada. Modus operandi: armed robbery.
445,304020003202600002,202600002,2026-03-23,8,3,3,1,1,13,3,2,2026-03-23 00:00:00,2026-03-24 00:00:00,2026-03-23 00:00:00,12.34741443262361,76.69402446306832,Kidnapping reported under city limits of Mysuru. Modus operandi: personal enmity.
446,104070013202500011,202500011,2025-09-23,39,13,1,2,4,11,2,,2025-09-21 00:00:00,2025-09-22 00:00:00,2025-09-23 00:00:00,15.136143588582613,76.96971637379248,Cybercrime reported under city limits of Ballari. Modus operandi: impersonation.
447,104060011202500006,202500006,2025-12-05,31,11,1,2,1,9,2,,2025-12-02 00:00:00,2025-12-03 00:00:00,2025-12-05 00:00:00,17.395820217368005,76.8227517588932,Assault reported under city limits of Kalaburagi. Modus operandi: street fight.
448,104050010202500008,202500008,2025-09-12,28,10,1,1,5,14,1,,2025-09-09 00:00:00,2025-09-10 00:00:00,2025-09-12 00:00:00,15.820413735637255,74.48719795166961,Extortion reported under rural limits of Belagavi. Modus operandi: gang operation.
449,104040008202600014,202600014,2026-05-05,23,8,1,2,2,4,2,,2026-05-04 00:00:00,2026-05-05 00:00:00,2026-05-05 00:00:00,15.428440364932454,75.18316186318732,Vehicle Theft reported under rural limits of Hubballi-Dharwad. Modus operandi: duplicate key.
450,104010001202600010,202600010,2026-03-19,1,1,1,2,3,10,3,1,2026-03-18 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,12.905032268672624,77.62081350216214,Cheating & Fraud reported under city limits of Bengaluru Urban. Modus operandi: impersonation.
451,104090018202500005,202500005,2025-04-24,54,18,1,2,2,2,3,9,2025-04-21 00:00:00,2025-04-22 00:00:00,2025-04-24 00:00:00,13.889427953504585,75.58605267755166,House Theft reported under rural limits of Shivamogga. Modus operandi: lock breaking.
452,104060011202600009,202600009,2026-06-13,32,11,1,2,2,2,1,,2026-06-12 00:00:00,2026-06-13 00:00:00,2026-06-13 00:00:00,17.248453238078206,76.88284221101385,House Theft reported under city limits of Kalaburagi. Modus operandi: insider info.
453,104010001202600011,202600011,2026-06-30,3,1,1,2,2,3,4,1,2026-06-29 00:00:00,2026-06-30 00:00:00,2026-06-30 00:00:00,13.003794033786654,77.58425414872859,Chain Snatching reported under city limits of Bengaluru Urban. Modus operandi: two wheeler getaway.
454,104010001202500010,202500010,2025-03-07,1,1,1,2,2,3,2,,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-07 00:00:00,13.054312297500111,77.68446685267183,Chain Snatching reported under city limits of Bengaluru Urban. Modus operandi: crowded market.
455,104020004202500003,202500003,2025-08-06,12,4,1,2,2,4,2,,2025-08-04 00:00:00,2025-08-05 00:00:00,2025-08-06 00:00:00,12.24115021679476,76.70003118902035,Vehicle Theft reported under rural limits of Mysuru. Modus operandi: duplicate key.
456,104040007202500008,202500008,2025-07-04,19,7,1,1,1,8,4,4,2025-07-02 00:00:00,2025-07-03 00:00:00,2025-07-04 00:00:00,15.36470008901581,75.14316139966343,Attempt to Murder reported under city limits of Hubballi-Dharwad. Modus operandi: personal enmity.
457,104060012202500008,202500008,2025-12-30,34,12,1,2,2,2,1,,2025-12-30 00:00:00,2025-12-31 00:00:00,2025-12-30 00:00:00,17.256218988343885,76.79874960646796,House Theft reported under rural limits of Kalaburagi. Modus operandi: insider info.
458,104110022202600011,202600011,2026-05-15,65,22,1,2,2,3,2,,2026-05-14 00:00:00,2026-05-15 00:00:00,2026-05-15 00:00:00,13.270783940420113,74.72439257534258,Chain Snatching reported under rural limits of Udupi. Modus operandi: two wheeler getaway.
459,104020003202500015,202500015,2025-09-29,8,3,1,2,3,10,3,2,2025-09-27 00:00:00,2025-09-28 00:00:00,2025-09-29 00:00:00,12.2375433484504,76.66210805807319,Cheating & Fraud reported under city limits of Mysuru. Modus operandi: impersonation.
460,104040007202600013,202600013,2026-07-05,21,7,1,2,2,1,1,,2026-07-05 00:00:00,2026-07-06 00:00:00,2026-07-05 00:00:00,15.33894382671248,75.09854527259805,Burglary reported under city limits of Hubballi-Dharwad. Modus operandi: lock breaking.
461,104010002202600007,202600007,2026-05-11,5,2,1,1,3,16,2,,2026-05-09 00:00:00,2026-05-10 00:00:00,2026-05-11 00:00:00,12.943296306248197,77.66162677329537,Counterfeiting reported under rural limits of Bengaluru Urban. Modus operandi: syndicate.
462,104010002202600008,202600008,2026-01-20,6,2,1,2,5,15,2,,2026-01-18 00:00:00,2026-01-19 00:00:00,2026-01-20 00:00:00,13.03029623627048,77.54301126733925,Rioting reported under rural limits of Bengaluru Urban. Modus operandi: communal.
463,104040008202600015,202600015,2026-07-15,22,8,1,2,1,9,2,,2026-07-13 00:00:00,2026-07-14 00:00:00,2026-07-15 00:00:00,15.305550883089005,75.17415818654094,Assault reported under rural limits of Hubballi-Dharwad. Modus operandi: street fight.
464,104080015202600018,202600018,2026-05-10,45,15,1,2,2,4,3,8,2026-05-08 00:00:00,2026-05-09 00:00:00,2026-05-10 00:00:00,16.75733193014264,75.68920179519336,Vehicle Theft reported under city limits of Vijayapura. Modus operandi: vehicle lifting.
465,104120023202600012,202600012,2026-06-16,69,23,1,1,2,5,2,,2026-06-15 00:00:00,2026-06-16 00:00:00,2026-06-16 00:00:00,12.539758015512675,76.86117002569567,Robbery reported under city limits of Mandya. Modus operandi: two wheeler getaway.
466,104110021202600013,202600013,2026-03-23,62,21,1,2,3,10,2,,2026-03-23 00:00:00,2026-03-24 00:00:00,2026-03-23 00:00:00,13.308704377130232,74.68288317671548,Cheating & Fraud reported under city limits of Udupi. Modus operandi: impersonation.
467,104040007202600014,202600014,2026-01-16,19,7,1,2,1,9,2,,2026-01-16 00:00:00,2026-01-17 00:00:00,2026-01-16 00:00:00,15.361079873957484,75.13011578004435,Assault reported under city limits of Hubballi-Dharwad. Modus operandi: street fight.
468,104110021202600014,202600014,2026-05-29,63,21,1,2,3,10,2,,2026-05-27 00:00:00,2026-05-28 00:00:00,2026-05-29 00:00:00,13.393126295964793,74.70652928420844,Cheating & Fraud reported under city limits of Udupi. Modus operandi: fake investment.
469,804060011202600001,202600001,2026-01-05,31,11,8,2,2,1,1,,2026-01-02 00:00:00,2026-01-03 00:00:00,2026-01-05 00:00:00,17.349923500495777,76.76114512270614,Burglary reported under city limits of Kalaburagi. Modus operandi: lock breaking.
470,104070013202600006,202600006,2026-03-02,39,13,1,2,1,9,3,7,2026-03-01 00:00:00,2026-03-02 00:00:00,2026-03-02 00:00:00,15.147603419973143,76.83694373799358,Assault reported under city limits of Ballari. Modus operandi: street fight.
471,104040008202500005,202500005,2025-08-10,24,8,1,1,6,12,1,,2025-08-08 00:00:00,2025-08-09 00:00:00,2025-08-10 00:00:00,15.371925301996804,75.06051666608639,Drug Trafficking reported under rural limits of Hubballi-Dharwad. Modus operandi: hostel supply.
472,104090017202600012,202600012,2026-05-28,51,17,1,2,2,3,2,,2026-05-25 00:00:00,2026-05-26 00:00:00,2026-05-28 00:00:00,13.890428283943422,75.61567703498937,Chain Snatching reported under city limits of Shivamogga. Modus operandi: crowded market.
473,104010001202600012,202600012,2026-06-04,3,1,1,1,5,14,2,,2026-06-02 00:00:00,2026-06-03 00:00:00,2026-06-04 00:00:00,12.948101719104127,77.61263232302423,Extortion reported under city limits of Bengaluru Urban. Modus operandi: gang operation.
474,104050010202600009,202600009,2026-07-06,28,10,1,2,4,11,4,5,2026-07-04 00:00:00,2026-07-05 00:00:00,2026-07-06 00:00:00,15.81327965607196,74.58132326775677,Cybercrime reported under rural limits of Belagavi. Modus operandi: fake upi link.
475,104070014202600009,202600009,2026-02-02,41,14,1,2,1,9,2,,2026-01-30 00:00:00,2026-01-31 00:00:00,2026-02-02 00:00:00,15.206040961752274,76.90154424121474,Assault reported under rural limits of Ballari. Modus operandi: street fight.
476,104070013202600007,202600007,2026-07-15,37,13,1,2,2,1,2,,2026-07-14 00:00:00,2026-07-15 00:00:00,2026-07-15 00:00:00,15.176427425812557,76.89340231478084,Burglary reported under city limits of Ballari. Modus operandi: lock breaking.
477,104070014202600010,202600010,2026-03-29,41,14,1,2,2,4,4,7,2026-03-28 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,15.11409866339583,76.84060298489277,Vehicle Theft reported under rural limits of Ballari. Modus operandi: duplicate key.
478,104030006202600006,202600006,2026-02-08,17,6,1,2,2,2,2,,2026-02-08 00:00:00,2026-02-09 00:00:00,2026-02-08 00:00:00,12.995005003440566,74.85769706654268,House Theft reported under rural limits of Dakshina Kannada. Modus operandi: insider info.
479,104050009202600013,202600013,2026-06-02,25,9,1,1,1,13,3,5,2026-05-31 00:00:00,2026-06-01 00:00:00,2026-06-02 00:00:00,15.80317342446912,74.44807997133098,Kidnapping reported under city limits of Belagavi. Modus operandi: ransom.
480,104060012202600015,202600015,2026-06-29,35,12,1,1,5,14,2,,2026-06-28 00:00:00,2026-06-29 00:00:00,2026-06-29 00:00:00,17.312203509037197,76.78069869506471,Extortion reported under rural limits of Kalaburagi. Modus operandi: gang operation.
481,104010001202600013,202600013,2026-06-16,2,1,1,2,2,4,2,,2026-06-16 00:00:00,2026-06-17 00:00:00,2026-06-16 00:00:00,13.018753813336046,77.61890429979228,Vehicle Theft reported under city limits of Bengaluru Urban. Modus operandi: duplicate key.
482,304030005202600001,202600001,2026-04-13,13,5,3,2,2,2,2,,2026-04-11 00:00:00,2026-04-12 00:00:00,2026-04-13 00:00:00,12.999826053365506,74.88346525516268,House Theft reported under city limits of Dakshina Kannada. Modus operandi: lock breaking.
483,104070014202600011,202600011,2026-04-11,42,14,1,2,3,10,4,7,2026-04-10 00:00:00,2026-04-11 00:00:00,2026-04-11 00:00:00,15.103750293111057,76.90023802776226,Cheating & Fraud reported under rural limits of Ballari. Modus operandi: impersonation.
484,104060012202600016,202600016,2026-05-23,36,12,1,1,1,7,1,,2026-05-20 00:00:00,2026-05-21 00:00:00,2026-05-23 00:00:00,17.347735190012305,76.8650997136237,Murder reported under rural limits of Kalaburagi. Modus operandi: premeditated.
485,104120024202600006,202600006,2026-03-19,70,24,1,2,2,1,3,12,2026-03-18 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,12.598933615298197,76.83906610699799,Burglary reported under rural limits of Mandya. Modus operandi: night break in.
486,304060011202600003,202600003,2026-06-14,32,11,3,2,4,11,2,,2026-06-12 00:00:00,2026-06-13 00:00:00,2026-06-14 00:00:00,17.323607704623416,76.80547369689047,Cybercrime reported under city limits of Kalaburagi. Modus operandi: otp fraud.
487,104050010202500009,202500009,2025-07-19,29,10,1,1,2,6,2,,2025-07-16 00:00:00,2025-07-17 00:00:00,2025-07-19 00:00:00,15.776749853708596,74.43047060639113,Dacoity reported under rural limits of Belagavi. Modus operandi: armed robbery.
488,104040008202500006,202500006,2025-08-20,23,8,1,2,1,9,2,,2025-08-17 00:00:00,2025-08-18 00:00:00,2025-08-20 00:00:00,15.442844144513643,75.0704162501227,Assault reported under rural limits of Hubballi-Dharwad. Modus operandi: street fight.
489,304060011202500001,202500001,2025-09-21,32,11,3,2,2,3,2,,2025-09-21 00:00:00,2025-09-22 00:00:00,2025-09-21 00:00:00,17.381490316468103,76.87491583586502,Chain Snatching reported under city limits of Kalaburagi. Modus operandi: two wheeler getaway.
490,104120023202500009,202500009,2025-03-02,67,23,1,2,2,3,2,,2025-03-02 00:00:00,2025-03-03 00:00:00,2025-03-02 00:00:00,12.556380483773722,76.89860420624223,Chain Snatching reported under city limits of Mandya. Modus operandi: crowded market.
491,104100020202600013,202600013,2026-02-17,59,20,1,2,2,2,2,,2026-02-16 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,13.250829457430727,77.19026531535685,House Theft reported under rural limits of Tumakuru. Modus operandi: lock breaking.
492,104120024202600007,202600007,2026-02-01,71,24,1,2,2,4,3,12,2026-01-30 00:00:00,2026-01-31 00:00:00,2026-02-01 00:00:00,12.473958840626478,76.93024373648184,Vehicle Theft reported under rural limits of Mandya. Modus operandi: duplicate key.
493,104100020202600014,202600014,2026-02-27,60,20,1,2,2,2,3,10,2026-02-24 00:00:00,2026-02-25 00:00:00,2026-02-27 00:00:00,13.318914525420032,77.05887328617294,House Theft reported under rural limits of Tumakuru. Modus operandi: insider info.
494,104060012202500009,202500009,2025-09-02,34,12,1,2,4,11,2,,2025-09-01 00:00:00,2025-09-02 00:00:00,2025-09-02 00:00:00,17.38161670278553,76.92343959453814,Cybercrime reported under rural limits of Kalaburagi. Modus operandi: impersonation.
495,104120024202500011,202500011,2025-04-14,70,24,1,1,1,13,4,12,2025-04-14 00:00:00,2025-04-15 00:00:00,2025-04-14 00:00:00,12.544432160975598,76.95599553378727,Kidnapping reported under rural limits of Mandya. Modus operandi: ransom.
496,104110021202600015,202600015,2026-01-22,63,21,1,2,2,4,1,,2026-01-21 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,13.361799805207736,74.74681773743629,Vehicle Theft reported under city limits of Udupi. Modus operandi: duplicate key.
497,104080016202500008,202500008,2025-09-01,46,16,1,1,2,6,4,8,2025-08-31 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,16.752660388727488,75.79163488163147,Dacoity reported under rural limits of Vijayapura. Modus operandi: gang operation.
498,304050009202500001,202500001,2025-10-26,26,9,3,2,2,3,3,5,2025-10-25 00:00:00,2025-10-26 00:00:00,2025-10-26 00:00:00,15.840113249838167,74.56098233436681,Chain Snatching reported under city limits of Belagavi. Modus operandi: crowded market.
499,104050009202600014,202600014,2026-02-16,25,9,1,1,1,8,2,,2026-02-15 00:00:00,2026-02-16 00:00:00,2026-02-16 00:00:00,15.82558487850502,74.41170464941281,Attempt to Murder reported under city limits of Belagavi. Modus operandi: gang rivalry.
500,104070014202600012,202600012,2026-04-23,42,14,1,2,1,9,3,7,2026-04-22 00:00:00,2026-04-23 00:00:00,2026-04-23 00:00:00,15.1130375060305,76.93890429832842,Assault reported under rural limits of Ballari. Modus operandi: personal enmity.
